created_at,currency,net asset value,unrealized pnl,realized pnl,balance
2023-01-28 19:00:41.445918+00,,5020.659741,0,-1,5020.659741
2023-01-28 19:10:23.660091+00,,5021.634941,0,-1,5021.634941
2023-01-28 19:15:39.352092+00,,5021.634941,0,-1,5021.634941
2023-01-28 19:25:23.368529+00,,5022.056117,0,-1,5022.056117
2023-01-28 19:30:39.631746+00,,5022.056117,0,-1,5022.056117
2023-01-28 19:40:23.655151+00,,5021.692193,0,-1,5021.692193
2023-01-28 19:50:22.93229+00,,5021.692193,0,-1,5021.692193
2023-01-28 20:00:39.917239+00,,5021.692193,0,-1,5021.692193
2023-01-28 20:05:23.555694+00,,5021.687018,0,-1,5021.687018
2023-01-28 20:15:23.391444+00,,5021.701708,0,-1,5021.701708
2023-01-28 20:20:24.13506+00,,5021.701708,0,-1,5021.701708
2023-01-28 20:25:23.952737+00,,5021.701708,0,-1,5021.701708
2023-01-28 20:30:39.051627+00,,5020.781166,0,-1,5020.781166
2023-01-28 20:40:23.321429+00,,5019.359966,0,-1,5019.359966
2023-01-28 20:50:22.655647+00,,5019.987878,0,-1,5019.987878
2023-01-28 21:00:38.406291+00,,5017.912135,0,-1,5017.912135
2023-01-28 21:05:25.373487+00,,5018.430199,0,-1,5018.430199
2023-01-28 21:15:41.120748+00,,5020.094307,0,-1,5020.094307
2023-01-28 21:25:22.740947+00,,5019.39596,0,-1,5019.39596
2023-01-28 21:35:22.342802+00,,5019.39596,0,-1,5019.39596
2023-01-28 21:45:39.313733+00,,5019.42582,0,-1,5019.42582
2023-01-28 21:55:23.343037+00,,5019.42582,0,-1,5019.42582
2023-01-28 22:00:39.596955+00,,5019.425419,0,-1,5019.425419
2023-01-28 22:10:22.437788+00,,5018.815071,0,-1,5018.815071
2023-01-28 22:20:24.165273+00,,5019.676414,0,-1,5019.676414
2023-01-28 22:25:22.728641+00,,5018.984296,0,-1,5018.984296
2023-01-28 22:30:38.99668+00,,5017.926716,0,-1,5017.926716
2023-01-28 22:40:23.032476+00,,5018.497446,0,-1,5018.497446
2023-01-28 22:50:23.222163+00,,5019.635756,0,-1,5019.635756
2023-01-28 22:55:23.332619+00,,5019.635756,0,-1,5019.635756
2023-01-28 23:05:23.518743+00,,5018.526316,0,-1,5018.526316
2023-01-28 23:15:39.901083+00,,5019.743253,0,-1,5019.743253
2023-01-28 23:25:23.31863+00,,5020.320753,0,-1,5020.320753
2023-01-28 23:35:24.117449+00,,5020.320753,0,-1,5020.320753
2023-01-28 23:45:23.136697+00,,5020.320753,0,-1,5020.320753
2023-01-28 23:50:23.220332+00,,5020.320753,0,-1,5020.320753
2023-01-28 23:55:25.120173+00,,5020.320753,0,-1,5020.320753
2023-01-29 00:05:23.502461+00,,5021.461509,0,-1,5021.461509
2023-01-29 00:10:24.81642+00,,5021.461509,0,-1,5021.461509
2023-01-29 00:20:24.176003+00,,5019.491309,0,-1,5019.491309
2023-01-29 00:30:38.972424+00,,5022.046677,0,-1,5022.046677
2023-01-29 00:40:23.603589+00,,5023.381509,0,-1,5023.381509
2023-01-29 00:45:38.67258+00,,5023.368524,0,-1,5023.368524
2023-01-29 00:55:22.708974+00,,5023.301043,0,-1,5023.301043
2023-01-29 01:05:23.515969+00,,5023.197619,0,-1,5023.197619
2023-01-29 01:15:38.120345+00,,5022.43122,0,-1,5022.43122
2023-01-29 01:25:23.315587+00,,5022.399628,0,-1,5022.399628
2023-01-29 01:35:23.502201+00,,5021.977731,0,-1,5021.977731
2023-01-29 01:40:23.588417+00,,5022.022419,0,-1,5022.022419
2023-01-29 01:45:39.869583+00,,5022.022419,0,-1,5022.022419
2023-01-29 01:55:22.366617+00,,5022.739941,0,-1,5022.739941
2023-01-29 02:00:39.569645+00,,5022.739941,0,-1,5022.739941
2023-01-29 02:10:23.592964+00,,5023.700307,0,-1,5023.700307
2023-01-29 02:20:23.803131+00,,5023.705672,0,-1,5023.705672
2023-01-29 02:30:39.554975+00,,5023.705672,0,-1,5023.705672
2023-01-29 02:35:23.481302+00,,5023.688525,0,-1,5023.688525
2023-01-29 02:45:39.861249+00,,5023.688525,0,-1,5023.688525
2023-01-29 02:50:23.178684+00,,5023.688525,0,-1,5023.688525
2023-01-29 03:00:39.777707+00,,5023.820193,0,-1,5023.820193
2023-01-29 03:10:23.845763+00,,5023.823077,0,-1,5023.823077
2023-01-29 03:15:39.247479+00,,5023.80567,0,-1,5023.80567
2023-01-29 03:25:23.270631+00,,5023.80567,0,-1,5023.80567
2023-01-29 03:30:39.55571+00,,5023.829627,0,-1,5023.829627
2023-01-29 03:40:23.829963+00,,5023.829627,0,-1,5023.829627
2023-01-29 03:45:39.486428+00,,5023.829627,0,-1,5023.829627
2023-01-29 03:50:23.454482+00,,5023.848487,0,-1,5023.848487
2023-01-29 04:00:38.943223+00,,5023.863461,0,-1,5023.863461
2023-01-29 04:10:23.616865+00,,5023.863461,0,-1,5023.863461
2023-01-29 04:15:39.887955+00,,5023.863461,0,-1,5023.863461
2023-01-29 04:25:23.304298+00,,5023.863461,0,-1,5023.863461
2023-01-29 04:35:23.52977+00,,5023.873401,0,-1,5023.873401
2023-01-29 04:40:23.625413+00,,5023.873401,0,-1,5023.873401
2023-01-29 04:45:38.747435+00,,5023.85321,0,-1,5023.85321
2023-01-29 04:55:23.919453+00,,5023.842146,0,-1,5023.842146
2023-01-29 05:05:23.941162+00,,5023.841731,0,-1,5023.841731
2023-01-29 05:10:23.615618+00,,5023.841731,0,-1,5023.841731
2023-01-29 05:20:25.619808+00,,5023.891213,0,-1,5023.891213
2023-01-29 05:30:39.575592+00,,5023.891213,0,-1,5023.891213
2023-01-29 05:40:23.600305+00,,5023.891213,0,-1,5023.891213
2023-01-29 05:50:22.820333+00,,5023.891213,0,-1,5023.891213
2023-01-29 06:00:39.564242+00,,5023.855109,0,-1,5023.855109
2023-01-29 06:10:23.622872+00,,5023.855109,0,-1,5023.855109
2023-01-29 06:20:23.183815+00,,5023.888091,0,-1,5023.888091
2023-01-29 06:25:23.293142+00,,5023.888091,0,-1,5023.888091
2023-01-29 06:35:25.288582+00,,5023.888091,0,-1,5023.888091
2023-01-29 06:45:39.869181+00,,5023.888091,0,-1,5023.888091
2023-01-29 06:50:23.787791+00,,5023.934109,0,-1,5023.934109
2023-01-29 06:55:23.89222+00,,5023.934109,0,-1,5023.934109
2023-01-29 07:00:38.96044+00,,5023.934109,0,-1,5023.934109
2023-01-29 07:10:23.594269+00,,5023.934109,0,-1,5023.934109
2023-01-29 07:15:39.249035+00,,5023.934109,0,-1,5023.934109
2023-01-29 07:25:23.482594+00,,5023.942751,0,-1,5023.942751
2023-01-29 07:35:23.431529+00,,5023.926709,0,-1,5023.926709
2023-01-29 07:45:39.201906+00,,5023.926709,0,-1,5023.926709
2023-01-29 07:50:23.727146+00,,5023.949509,0,-1,5023.949509
2023-01-29 08:00:39.515009+00,,5023.949509,0,-1,5023.949509
2023-01-29 08:10:23.752325+00,,5023.966017,0,-1,5023.966017
2023-01-29 08:15:39.799281+00,,5023.966017,0,-1,5023.966017
2023-01-29 08:25:23.23256+00,,5023.966017,0,-1,5023.966017
2023-01-29 08:30:40.097272+00,,5023.949425,0,-1,5023.949425
2023-01-29 08:40:25.759992+00,,5023.928965,0,-1,5023.928965
2023-01-29 08:50:22.526723+00,,5023.928965,0,-1,5023.928965
2023-01-29 08:55:23.413563+00,,5023.928965,0,-1,5023.928965
2023-01-29 09:05:24.017996+00,,5023.928995,0,-1,5023.928995
2023-01-29 09:15:39.812084+00,,5023.965955,0,-1,5023.965955
2023-01-29 09:20:23.896722+00,,5023.967631,0,-1,5023.967631
2023-01-29 09:25:23.215294+00,,5023.952905,0,-1,5023.952905
2023-01-29 09:30:38.299453+00,,5023.852907,0,-1,5023.852907
2023-01-29 09:40:23.526212+00,,5023.813755,0,-1,5023.813755
2023-01-29 09:45:39.792413+00,,5023.922155,0,-1,5023.922155
2023-01-29 09:55:23.217078+00,,5023.922155,0,-1,5023.922155
2023-01-29 10:00:39.494135+00,,5023.922155,0,-1,5023.922155
2023-01-29 10:05:24.641382+00,,5023.839716,0,-1,5023.839716
2023-01-29 10:15:39.186667+00,,5023.557201,0,-1,5023.557201
2023-01-29 10:20:22.525781+00,,5023.557201,0,-1,5023.557201
2023-01-29 10:30:39.468134+00,,5023.686901,0,-1,5023.686901
2023-01-29 10:35:24.616068+00,,5023.686901,0,-1,5023.686901
2023-01-29 10:45:24.808893+00,,5023.539901,0,-1,5023.539901
2023-01-29 10:55:22.630151+00,,5023.539901,0,-1,5023.539901
2023-01-29 11:00:39.488277+00,,5023.421867,0,-1,5023.421867
2023-01-29 11:10:23.507762+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:15:37.980458+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:25:23.208892+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:35:23.677445+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:40:23.743091+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:50:23.963632+00,,5024.394524,0,-1,5024.394524
2023-01-29 11:55:23.821945+00,,5024.408119,0,-1,5024.408119
2023-01-29 12:00:39.475121+00,,5024.408119,0,-1,5024.408119
2023-01-29 12:10:23.516217+00,,5024.408091,0,-1,5024.408091
2023-01-29 12:15:40.359798+00,,5024.408091,0,-1,5024.408091
2023-01-29 12:20:23.097882+00,,5024.472289,0,-1,5024.472289
2023-01-29 12:30:39.474295+00,,5024.516296,0,-1,5024.516296
2023-01-29 12:35:23.437243+00,,5024.516296,0,-1,5024.516296
2023-01-29 12:45:23.887709+00,,5024.549496,0,-1,5024.549496
2023-01-29 12:55:23.791005+00,,5024.539496,0,-1,5024.539496
2023-01-29 13:05:23.388736+00,,5024.539074,0,-1,5024.539074
2023-01-29 13:10:23.514219+00,,5024.355814,0,-1,5024.355814
2023-01-29 13:20:23.689771+00,,5024.414354,0,-1,5024.414354
2023-01-29 13:30:39.444391+00,,5024.524074,0,-1,5024.524074
2023-01-29 13:40:23.489979+00,,5024.781574,0,-1,5024.781574
2023-01-29 13:50:23.093946+00,,5024.781574,0,-1,5024.781574
2023-01-29 14:00:39.441088+00,,5024.781574,0,-1,5024.781574
2023-01-29 14:10:23.508518+00,,5024.781592,0,-1,5024.781592
2023-01-29 14:20:24.249553+00,,5024.856877,0,-1,5024.856877
2023-01-29 14:30:38.85193+00,,5024.803874,0,-1,5024.803874
2023-01-29 14:35:26.039443+00,,5024.855583,0,-1,5024.855583
2023-01-29 14:45:39.761623+00,,5024.855583,0,-1,5024.855583
2023-01-29 14:50:23.075036+00,,5024.910426,0,-1,5024.910426
2023-01-29 14:55:23.780519+00,,5025.048974,0,-1,5025.048974
2023-01-29 15:05:23.375656+00,,5025.049193,0,-1,5025.049193
2023-01-29 15:15:40.338577+00,,5025.053295,0,-1,5025.053295
2023-01-29 15:20:23.673126+00,,5025.064293,0,-1,5025.064293
2023-01-29 15:25:25.716676+00,,5025.064293,0,-1,5025.064293
2023-01-29 15:35:23.401005+00,,5025.064293,0,-1,5025.064293
2023-01-29 15:40:23.460142+00,,5025.064293,0,-1,5025.064293
2023-01-29 15:50:23.667653+00,,5025.064293,0,-1,5025.064293
2023-01-29 16:00:40.03024+00,,5025.064293,0,-1,5025.064293
2023-01-29 16:10:23.473849+00,,5025.159906,0,-1,5025.159906
2023-01-29 16:15:38.53242+00,,5025.184728,0,-1,5025.184728
2023-01-29 16:25:23.15776+00,,5025.239521,0,-1,5025.239521
2023-01-29 16:30:39.424892+00,,5025.220088,0,-1,5025.220088
2023-01-29 16:35:24.224504+00,,5025.198716,0,-1,5025.198716
2023-01-29 16:45:39.142725+00,,5025.263355,0,-1,5025.263355
2023-01-29 16:55:23.755041+00,,5025.260388,0,-1,5025.260388
2023-01-29 17:00:40.026914+00,,5025.260697,0,-1,5025.260697
2023-01-29 17:10:23.464802+00,,5025.302679,0,-1,5025.302679
2023-01-29 17:20:23.662014+00,,5025.271067,0,-1,5025.271067
2023-01-29 17:30:41.815906+00,,5025.270521,0,-1,5025.270521
2023-01-29 17:40:23.466835+00,,5025.270521,0,-1,5025.270521
2023-01-29 17:50:23.641447+00,,5025.218962,0,-1,5025.218962
2023-01-29 17:55:23.387902+00,,5025.269152,0,-1,5025.269152
2023-01-29 18:05:23.795311+00,,5025.269786,0,-1,5025.269786
2023-01-29 18:10:23.430441+00,,5025.317788,0,-1,5025.317788
2023-01-29 18:20:23.646791+00,,5025.317788,0,-1,5025.317788
2023-01-29 18:30:40.032298+00,,5025.317788,0,-1,5025.317788
2023-01-29 18:40:23.44031+00,,5025.195416,0,-1,5025.195416
2023-01-29 18:50:23.644257+00,,5024.919416,0,-1,5024.919416
2023-01-29 19:00:39.407704+00,,5024.95487,0,-1,5024.95487
2023-01-29 19:05:23.905021+00,,5024.95487,0,-1,5024.95487
2023-01-29 19:15:37.933936+00,,5023.83161,0,-1,5023.83161
2023-01-29 19:25:22.529876+00,,5023.487232,0,-1,5023.487232
2023-01-29 19:35:25.756756+00,,5022.934136,0,-1,5022.934136
2023-01-29 19:45:39.09155+00,,5023.021557,0,-1,5023.021557
2023-01-29 19:50:23.614228+00,,5023.021557,0,-1,5023.021557
2023-01-29 19:55:23.717722+00,,5023.021557,0,-1,5023.021557
2023-01-29 20:05:22.737099+00,,5024.017275,0,-1,5024.017275
2023-01-29 20:15:23.513228+00,,5023.800115,0,-1,5023.800115
2023-01-29 20:20:23.604697+00,,5023.800115,0,-1,5023.800115
2023-01-29 20:25:23.714314+00,,5024.046014,0,-1,5024.046014
2023-01-29 20:35:22.752579+00,,5023.748408,0,-1,5023.748408
2023-01-29 20:45:23.505509+00,,5024.082376,0,-1,5024.082376
2023-01-29 20:55:23.713066+00,,5025.676305,0,-1,5025.676305
2023-01-29 21:05:23.311881+00,,5025.676305,0,-1,5025.676305
2023-01-29 21:10:23.417241+00,,5025.676305,0,-1,5025.676305
2023-01-29 21:20:23.643498+00,,5025.676305,0,-1,5025.676305
2023-01-29 21:30:39.37817+00,,5025.676305,0,-1,5025.676305
2023-01-29 21:35:23.314251+00,,5025.683087,0,-1,5025.683087
2023-01-29 21:45:40.870131+00,,5025.659905,0,-1,5025.659905
2023-01-29 21:55:23.746069+00,,5025.659905,0,-1,5025.659905
2023-01-29 22:05:23.897563+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:15:39.655157+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:25:23.688155+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:35:23.28778+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:40:23.396208+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:45:39.654756+00,,5025.677343,0,-1,5025.677343
2023-01-29 22:55:23.085112+00,,5025.695692,0,-1,5025.695692
2023-01-29 23:00:39.962218+00,,5025.709792,0,-1,5025.709792
2023-01-29 23:10:23.382503+00,,5025.636182,0,-1,5025.636182
2023-01-29 23:15:38.456909+00,,5025.636182,0,-1,5025.636182
2023-01-29 23:25:23.100562+00,,5025.681792,0,-1,5025.681792
2023-01-29 23:30:39.350578+00,,5025.787162,0,-1,5025.787162
2023-01-29 23:40:23.375333+00,,5025.786887,0,-1,5025.786887
2023-01-29 23:50:25.362535+00,,5025.786887,0,-1,5025.786887
2023-01-30 00:00:39.973073+00,,5025.786887,0,-1,5025.786887
2023-01-30 00:10:23.367151+00,,5025.808877,0,-1,5025.808877
2023-01-30 00:20:24.344702+00,,5025.728422,0,-1,5025.728422
2023-01-30 00:30:39.34302+00,,5025.728422,0,-1,5025.728422
2023-01-30 00:40:23.40876+00,,5025.821836,0,-1,5025.821836
2023-01-30 00:45:39.660906+00,,5025.821836,0,-1,5025.821836
2023-01-30 00:50:22.964944+00,,5025.901932,0,-1,5025.901932
2023-01-30 01:00:40.225763+00,,5025.901932,0,-1,5025.901932
2023-01-30 01:10:23.374342+00,,5025.897032,0,-1,5025.897032
2023-01-30 01:20:23.561376+00,,5025.872085,0,-1,5025.872085
2023-01-30 01:25:23.665192+00,,5025.82636,0,-1,5025.82636
2023-01-30 01:30:39.921091+00,,5025.865154,0,-1,5025.865154
2023-01-30 01:35:22.655784+00,,5025.865154,0,-1,5025.865154
2023-01-30 01:40:23.950367+00,,5025.828674,0,-1,5025.828674
2023-01-30 01:45:38.434791+00,,5025.914752,0,-1,5025.914752
2023-01-30 01:55:22.447128+00,,5025.914752,0,-1,5025.914752
2023-01-30 02:00:39.928153+00,,5025.914752,0,-1,5025.914752
2023-01-30 02:10:23.350283+00,,5025.78945,0,-1,5025.78945
2023-01-30 02:15:39.018791+00,,5025.717313,0,-1,5025.717313
2023-01-30 02:20:22.956033+00,,5025.793346,0,-1,5025.793346
2023-01-30 02:30:39.919285+00,,5025.793346,0,-1,5025.793346
2023-01-30 02:35:23.834008+00,,5025.793346,0,-1,5025.793346
2023-01-30 02:40:23.943401+00,,5025.793346,0,-1,5025.793346
2023-01-30 02:50:23.112343+00,,5025.793346,0,-1,5025.793346
2023-01-30 02:55:23.036066+00,,5025.806351,0,-1,5025.806351
2023-01-30 03:05:22.701802+00,,5025.803714,0,-1,5025.803714
2023-01-30 03:10:23.423435+00,,5025.803714,0,-1,5025.803714
2023-01-30 03:20:23.58499+00,,5025.900739,0,-1,5025.900739
2023-01-30 03:25:23.633751+00,,5025.900739,0,-1,5025.900739
2023-01-30 03:35:23.398661+00,,5025.778189,0,-1,5025.778189
2023-01-30 03:45:39.610731+00,,5025.886703,0,-1,5025.886703
2023-01-30 03:55:23.628719+00,,5025.886703,0,-1,5025.886703
2023-01-30 04:00:39.898975+00,,5025.884415,0,-1,5025.884415
2023-01-30 04:10:22.749274+00,,5025.989176,0,-1,5025.989176
2023-01-30 04:20:22.347071+00,,5026.088401,0,-1,5026.088401
2023-01-30 04:30:39.900742+00,,5026.088401,0,-1,5026.088401
2023-01-30 04:35:23.221031+00,,5026.088401,0,-1,5026.088401
2023-01-30 04:40:23.576969+00,,5026.088401,0,-1,5026.088401
2023-01-30 04:50:23.57425+00,,5025.981401,0,-1,5025.981401
2023-01-30 04:55:23.697449+00,,5025.82989,0,-1,5025.82989
2023-01-30 05:00:39.350358+00,,5025.82989,0,-1,5025.82989
2023-01-30 05:10:23.316517+00,,5025.695775,0,-1,5025.695775
2023-01-30 05:15:38.980693+00,,5025.695775,0,-1,5025.695775
2023-01-30 05:25:24.378421+00,,5025.695775,0,-1,5025.695775
2023-01-30 05:35:23.812435+00,,5025.695775,0,-1,5025.695775
2023-01-30 05:40:22.727903+00,,5025.695775,0,-1,5025.695775
2023-01-30 05:50:22.311658+00,,5025.829475,0,-1,5025.829475
2023-01-30 05:55:23.615752+00,,5025.829475,0,-1,5025.829475
2023-01-30 06:00:39.907837+00,,5025.829475,0,-1,5025.829475
2023-01-30 06:05:25.658206+00,,5025.829679,0,-1,5025.829679
2023-01-30 06:15:39.63081+00,,5025.829679,0,-1,5025.829679
2023-01-30 06:25:23.006555+00,,5025.829679,0,-1,5025.829679
2023-01-30 06:30:39.872376+00,,5025.829679,0,-1,5025.829679
2023-01-30 06:35:24.072503+00,,5025.696179,0,-1,5025.696179
2023-01-30 06:45:38.062326+00,,5025.350479,0,-1,5025.350479
2023-01-30 06:55:23.866745+00,,5025.350479,0,-1,5025.350479
2023-01-30 07:05:23.195096+00,,5025.347141,0,-1,5025.347141
2023-01-30 07:15:39.566041+00,,5025.280841,0,-1,5025.280841
2023-01-30 07:25:24.042712+00,,5024.852654,0,-1,5024.852654
2023-01-30 07:35:23.212292+00,,5025.132929,0,-1,5025.132929
2023-01-30 07:40:23.319517+00,,5025.317437,0,-1,5025.317437
2023-01-30 07:50:23.504771+00,,5025.125068,0,-1,5025.125068
2023-01-30 08:00:41.67469+00,,5025.123194,0,-1,5025.123194
2023-01-30 08:10:23.90342+00,,5025.327586,0,-1,5025.327586
2023-01-30 08:15:39.570719+00,,5025.327586,0,-1,5025.327586
2023-01-30 08:25:23.820357+00,,5024.873967,0,-1,5024.873967
2023-01-30 08:35:23.851348+00,,5024.457,0,-1,5024.457
2023-01-30 08:45:39.866907+00,,5024.457,0,-1,5024.457
2023-01-30 08:55:24.810896+00,,5024.139397,0,-1,5024.139397
2023-01-30 09:05:23.223884+00,,5022.98866,0,-1,5022.98866
2023-01-30 09:10:22.447746+00,,5021.776728,0,-1,5021.776728
2023-01-30 09:15:24.604664+00,,5021.136526,0,-1,5021.136526
2023-01-30 09:25:23.296846+00,,5021.217846,0,-1,5021.217846
2023-01-30 09:30:41.31344+00,,5020.717086,0,-1,5020.717086
2023-01-30 09:35:23.801417+00,,5021.080886,0,-1,5021.080886
2023-01-30 09:45:38.964253+00,,5019.499647,0,-1,5019.499647
2023-01-30 09:50:23.499905+00,,5019.499647,0,-1,5019.499647
2023-01-30 10:00:40.305725+00,,5019.025407,0,-1,5019.025407
2023-01-30 10:10:23.518879+00,,5019.519227,0,-1,5019.519227
2023-01-30 10:15:38.552417+00,,5019.519227,0,-1,5019.519227
2023-01-30 10:20:24.263359+00,,5020.043433,0,-1,5020.043433
2023-01-30 10:30:23.737234+00,,5020.631684,0,-1,5020.631684
2023-01-30 10:35:23.922395+00,,5020.631684,0,-1,5020.631684
2023-01-30 10:40:22.713319+00,,5020.631684,0,-1,5020.631684
2023-01-30 10:50:24.076223+00,,5019.035507,0,-1,5019.035507
2023-01-30 11:00:39.080263+00,,5018.269961,0,-1,5018.269961
2023-01-30 11:05:26.354268+00,,5018.269961,0,-1,5018.269961
2023-01-30 11:15:38.948694+00,,5018.269961,0,-1,5018.269961
2023-01-30 11:25:24.824735+00,,5018.269961,0,-1,5018.269961
2023-01-30 11:35:23.798132+00,,5018.269961,0,-1,5018.269961
2023-01-30 11:40:23.942012+00,,5017.714321,0,-1,5017.714321
2023-01-30 11:45:38.358339+00,,5019.224421,0,-1,5019.224421
2023-01-30 11:55:23.582687+00,,5017.728454,0,-1,5017.728454
2023-01-30 12:05:23.797591+00,,5017.379941,0,-1,5017.379941
2023-01-30 12:15:39.674545+00,,5017.379941,0,-1,5017.379941
2023-01-30 12:20:22.909496+00,,5017.90073,0,-1,5017.90073
2023-01-30 12:25:23.765681+00,,5017.90073,0,-1,5017.90073
2023-01-30 12:35:23.170099+00,,5017.100691,0,-1,5017.100691
2023-01-30 12:40:23.29888+00,,5015.495001,0,-1,5015.495001
2023-01-30 12:45:37.152094+00,,5015.085101,0,-1,5015.085101
2023-01-30 12:55:22.967319+00,,5015.613111,0,-1,5015.613111
2023-01-30 13:00:25.669168+00,,5015.613111,0,-1,5015.613111
2023-01-30 13:05:23.813105+00,,5016.455877,0,-1,5016.455877
2023-01-30 13:15:24.031408+00,,5016.455877,0,-1,5016.455877
2023-01-30 13:20:23.580396+00,,5016.455877,0,-1,5016.455877
2023-01-30 13:30:40.861586+00,,5017.202425,0,-1,5017.202425
2023-01-30 13:40:23.306146+00,,5016.502425,0,-1,5016.502425
2023-01-30 13:45:39.18485+00,,5016.502425,0,-1,5016.502425
2023-01-30 13:50:23.538021+00,,5016.502425,0,-1,5016.502425
2023-01-30 14:00:24.931281+00,,5016.517225,0,-1,5016.517225
2023-01-30 14:05:23.252515+00,,5015.617685,0,-1,5015.617685
2023-01-30 14:15:24.017093+00,,5019.234045,0,-1,5019.234045
2023-01-30 14:25:22.670074+00,,5019.234045,0,-1,5019.234045
2023-01-30 14:30:24.30992+00,,5019.234045,0,-1,5019.234045
2023-01-30 14:40:23.298669+00,,5019.922645,0,-1,5019.922645
2023-01-30 14:50:23.508658+00,,5021.926045,0,-1,5021.926045
2023-01-30 14:55:23.796215+00,,5021.926045,0,-1,5021.926045
2023-01-30 15:05:23.799592+00,,5023.605476,0,-1,5023.605476
2023-01-30 15:15:40.690977+00,,5020.641676,0,-1,5020.641676
2023-01-30 15:25:23.013762+00,,5020.661876,0,-1,5020.661876
2023-01-30 15:30:24.294114+00,,5019.800907,0,-1,5019.800907
2023-01-30 15:35:23.835967+00,,5018.717576,0,-1,5018.717576
2023-01-30 15:45:38.338926+00,,5016.100696,0,-1,5016.100696
2023-01-30 15:50:24.015854+00,,5017.070309,0,-1,5017.070309
2023-01-30 16:00:39.818726+00,,5018.111631,0,-1,5018.111631
2023-01-30 16:05:23.762934+00,,5018.111631,0,-1,5018.111631
2023-01-30 16:15:40.881104+00,,5019.966476,0,-1,5019.966476
2023-01-30 16:25:22.946372+00,,5019.494402,0,-1,5019.494402
2023-01-30 16:30:39.95236+00,,5019.253664,0,-1,5019.253664
2023-01-30 16:40:22.63069+00,,5018.350768,0,-1,5018.350768
2023-01-30 16:50:23.637538+00,,5018.362909,0,-1,5018.362909
2023-01-30 17:00:23.777056+00,,5018.494793,0,-1,5018.494793
2023-01-30 17:10:23.834903+00,,5018.482428,0,-1,5018.482428
2023-01-30 17:20:22.815035+00,,5019.622749,0,-1,5019.622749
2023-01-30 17:30:38.597512+00,,5018.811759,0,-1,5018.811759
2023-01-30 17:35:22.509094+00,,5018.825259,0,-1,5018.825259
2023-01-30 17:45:38.912105+00,,5018.825259,0,-1,5018.825259
2023-01-30 17:50:22.901753+00,,5018.825259,0,-1,5018.825259
2023-01-30 18:00:37.994611+00,,5016.908979,0,-1,5016.908979
2023-01-30 18:05:23.737144+00,,5016.099287,0,-1,5016.099287
2023-01-30 18:15:38.346622+00,,5017.050716,0,-1,5017.050716
2023-01-30 18:25:26.102579+00,,5018.09311,0,-1,5018.09311
2023-01-30 18:35:23.242288+00,,5015.014714,0,-1,5015.014714
2023-01-30 18:40:23.210896+00,,5016.328854,0,-1,5016.328854
2023-01-30 18:45:38.902309+00,,5014.507008,0,-1,5014.507008
2023-01-30 18:55:24.12301+00,,5015.977334,0,-1,5015.977334
2023-01-30 19:05:23.29481+00,,5014.814213,0,-1,5014.814213
2023-01-30 19:10:22.60111+00,,5004.320287,0,-1,5004.320287
2023-01-30 19:15:24.053704+00,,4998.898156,0,-1,4998.898156
2023-01-30 19:25:23.542557+00,,5004.515875,0,-1,5004.515875
2023-01-30 19:35:23.704775+00,,5006.124934,0,-1,5006.124934
2023-01-30 19:45:39.533346+00,,5002.352672,0,-1,5002.352672
2023-01-30 19:55:23.490828+00,,5003.232533,0,-1,5003.232533
2023-01-30 20:00:24.550454+00,,5004.818943,0,-1,5004.818943
2023-01-30 20:10:23.814105+00,,5002.933279,0,-1,5002.933279
2023-01-30 20:15:39.480086+00,,5002.933279,0,-1,5002.933279
2023-01-30 20:20:22.800881+00,,5001.478275,0,-1,5001.478275
2023-01-30 20:30:37.357151+00,,4996.477285,0,-1,4996.477285
2023-01-30 20:35:23.699005+00,,5002.032055,0,-1,5002.032055
2023-01-30 20:45:39.446354+00,,5002.032055,0,-1,5002.032055
2023-01-30 20:50:23.523488+00,,5002.032055,0,-1,5002.032055
2023-01-30 21:00:39.184207+00,,5004.014035,0,-1,5004.014035
2023-01-30 21:05:23.925907+00,,5009.62854,0,-1,5009.62854
2023-01-30 21:15:24.0359+00,,5011.504245,0,-1,5011.504245
2023-01-30 21:20:22.827028+00,,5011.504245,0,-1,5011.504245
2023-01-30 21:30:39.752172+00,,5011.504245,0,-1,5011.504245
2023-01-30 21:40:23.18443+00,,5011.504245,0,-1,5011.504245
2023-01-30 21:45:39.442739+00,,5008.97708,0,-1,5008.97708
2023-01-30 21:55:23.449159+00,,5005.239782,0,-1,5005.239782
2023-01-30 22:05:23.158852+00,,5009.04431,0,-1,5009.04431
2023-01-30 22:10:23.753497+00,,5007.38266,0,-1,5007.38266
2023-01-30 22:15:39.426094+00,,5007.38266,0,-1,5007.38266
2023-01-30 22:25:22.272288+00,,5007.23341,0,-1,5007.23341
2023-01-30 22:30:39.133061+00,,5007.23341,0,-1,5007.23341
2023-01-30 22:40:23.73225+00,,5005.66116,0,-1,5005.66116
